	id	size	size	sex	height	weight	x2d	y2d	x3d	y3d	z3d
5681	54119	5	0.137931	M	185	78.0	0.693148	0.338263	-40.27132932716864	67.12077264001917	16.950105545103135
13640	54123	3	0.068966	M	180	82.0	0.687973	0.878018	-33.5694291435586	82.10390114744631	21.982399981732367
7995	54168	2	0.034483	F	170	60.0	0.807829	0.46374	-46.96277383710297	59.18998336239561	52.564725784179515
1759	54172	1	0.0	M			0.529824	0.378504	38.43733073861435	-14.303834942676879	-42.12951122324887
15061	54175	3	0.068966	M	189	77.0	0.846304	0.283843	-48.50676864316829	45.889575046956544	49.940141430206744
10067	54179	6	0.172414	M	173	70.0	0.185348	0.680995	-43.09780906764801	51.67645431535207	36.99107229213749
17976	54184	2	0.034483	M	185	80.0	0.718785	0.909491	-20.581277938758852	-46.425307879310665	-6.155167637454346
1760	54187	1	0.0	M			0.598515	0.413089	53.13341880700757	-26.342297615642057	-6.473197318115162
10068	54199	2	0.034483	M	180	70.0	0.186386	0.665583	54.1356267313546	-25.907840263590924	-3.3461328865331277
11199	54200	1	0.0	M			0.275949	0.788088	-93.07135426392688	-92.13962002752359	-34.21835067236358
6391	54216	3	0.068966	M			0.7163	0.356084	-92.3849512735988	-91.39959847536018	-33.08099059574096
17977	54219	4	0.103448	M	177	69.0	0.448795	0.96906	-93.0498063754433	-77.07120455745476	-19.10115918585942
3441	54230	1	0.0	F	171		0.681305	0.578926	-93.6562674063565	-90.12170744327473	-26.483661002452525
3442	54232	1	0.0	M			0.684397	0.580924	-93.44274922398027	-90.7429036702284	-29.530271243681703
10069	54235	1	0.0	M	175	86.0	0.628389	0.827988	-94.63102448292496	-90.76673665949082	-30.444666034477855
8963	54245	1	0.0	M	183	77.0	0.227597	0.698491	-89.87792344714627	-90.67140470244117	-26.787086871293262
13641	54249	6	0.172414	F	165	60.0	0.232069	0.194834	-82.83552917190735	-58.02555334824961	23.650919206575555
4052	54251	2	0.034483	M			0.371599	0.679892	-81.93685927519974	-40.87276682983729	50.34217308132122
7996	54252	1	0.0	M	181	77.0	0.190788	0.445991	-74.21307009205937	-40.717852399631624	56.28573922149618
10070	54253	1	0.0	M			0.784705	0.703078	-73.0247948331147	-40.694019410369215	57.200134012292324
2882	54257	1	0.0	M			0.563997	0.665377	-83.71927216361674	-40.90851631373091	48.970580895127
7198	54258	4	0.103448	M	174	72.0	0.231227	0.645795	-45.81087740860721	-45.09466864102521	32.508327700421255
1140	54263	1	0.0	M			0.547842	0.572452	13.272908992651857	18.94887579800758	8.610360385327258
2883	54272	2	0.034483	M			0.67919	0.562908	-48.51649562702114	29.730593871702396	31.550986124366478
2321	54276	2	0.034483	M			0.660418	0.558329	-35.49157585897253	66.31433505204365	12.987772702834251
7997	54277	1	0.0	M	182	77.0	0.787674	0.626299	89.6875249532203	-58.636236011687004	40.82871004858983
11200	54278	1	0.0	M	180	81.0	0.833786	0.644755	89.97440357166916	-63.754827751669566	44.174467109957824
15062	54285	1	0.0	F	173	59.0	0.909591	0.594559	85.22130253589047	-63.850159708719204	40.51688794677324
17978	54296	1	0.0	F	175	70.0	0.622729	0.938671	-60.951394357048265	16.336301530775078	52.239620934310686
5682	54304	1	0.0	M	175	82.0	0.612169	0.731371	-63.330448845730594	16.306364724073084	50.39937124507868
13642	54306	2	0.034483	M	180	79.0	0.683366	0.865277	-62.32964084860843	16.634593135692086	53.46815759341884
1761	54309	1	0.0	M	180	78.0	0.361843	0.480645	-20.97092538825957	67.03827777833081	-22.187174176670084
787	54322	1	0.0	M	178		0.518781	0.450869	-18.702206539814053	66.56211380434175	-19.216052687772848
17979	54325	4	0.103448	F	170	62.0	0.13139	0.805167	-7.1034441685661065	-13.33393089422863	-19.732193075574354
4053	54326	1	0.0	M	179	74.0	0.595437	0.698799	11.921970368244608	49.57190445796448	-19.56951224949181
15063	54327	10	0.310345	M	173	63.0	0.090867	0.342393	12.763483519987599	-6.770819921539771	-2.9480421304488003
16478	54334	1	0.0	F	169	86.0	0.93311	0.604457	-63.30401603186983	15.983397440777164	46.22203070031484
7199	54345	6	0.172414	F	175	66.0	0.202517	0.567649	-36.64075685316156	17.7138617749307	-5.320173706134088
16479	54346	1	0.0	M	175	82.0	0.936133	0.584883	13.058921136177318	31.182307311219994	-14.523002811982153
16480	54348	1	0.0	F	184	71.0	0.924594	0.603273	12.873001743408047	31.708025200352267	-12.257785141774246
7998	54355	1	0.0	M	185	79.0	0.596603	0.803563	-94.95939663157505	-33.161023120857735	-54.70918824820452
7999	54356	1	0.0	M	185	86.0	0.593472	0.797533	-96.14767189051973	-33.18485611012015	-55.62358303900067
16481	54391	1	0.0	F	164		0.83816	0.788256	12.729693989133807	36.8205336979938	-19.865030176603085
7200	54415	1	0.0	M			0.545756	0.794686	13.218838722956903	25.42790090132614	-27.22750781497206
2884	54422	4	0.103448	M			0.657713	0.413511	88.22429694989515	-70.49693352144939	35.94428732009197
6392	54432	1	0.0	M			0.581901	0.762588	89.97768000656023	-70.11068711597643	41.24586897973897
6393	54444	1	0.0	M			0.582875	0.765245	85.22457897078155	-70.20601907302608	37.58828981655437
17980	54461	3	0.068966	F	165	54.0	0.139842	0.803325	7.724896864365036	-14.950967202019287	-2.426221667318834
15064	54475	1	0.0	F	170	63.0	0.347116	0.896891	85.0385116361839	-69.79539471023736	39.80095945734026
10071	54483	7	0.206897	F	163	54.0	0.369412	0.845909	48.36882403668467	-19.131963012221224	-21.622417374096255
12249	54485	2	0.034483	M	168	63.0	0.36252	0.166152	54.356754315108454	-43.17870694906792	-31.517586533259855
17981	54487	3	0.068966	M	184	100.0	0.682716	0.095173	-39.03265393899406	13.93385067949955	-21.998220400092105
5683	54497	3	0.068966	F	167	56.0	0.248878	0.558133	-31.929240730333273	-26.80736452374281	12.820485880213814
11201	54502	2	0.034483	F	159	56.0	0.143322	0.568559	49.62469161097033	-61.54336097316374	-36.51581247889397
5684	54508	2	0.034483	M	170	60.0	0.266727	0.617748	29.875889205950998	0.2747096090490899	-40.89071287187318
12250	54560	1	0.0	M	178	78.0	0.179439	0.713393	11.23568396189587	61.92890561397735	-43.79322402743999
13643	54599	6	0.172414	M	172	66.0	0.819808	0.264468	89.29967669232077	-69.12861753616386	40.689978190846766
1141	54620	1	0.0	F	166		0.567372	0.545252	85.19009170541284	-59.67226497513898	35.363060668240344
7201	54634	7	0.206897	F	162	57.0	0.799257	0.490289	8.547674117708054	8.437966371974648	14.848355597324352
13644	54635	2	0.034483	F	172	70.0	0.508772	0.909998	23.322024771695986	-14.169363527319504	33.965713241149444
13645	54637	9	0.275862	M	186	88.0	0.109779	0.394951	-47.303645643756525	-19.68404479712245	-25.222135297200712
3443	54638	2	0.034483	M			0.628157	0.361631	-57.14146182869169	12.562521782476566	-36.16569883621868
6394	54639	4	0.103448	M			0.687034	0.298368	-44.2958277478736	-16.22300572286508	-67.63756594606951
6395	54640	2	0.034483	M			0.661449	0.279769	-80.8864773971741	-50.26416726631639	31.711259183527062
6396	54641	2	0.034483	M			0.663098	0.282663	-80.38555836228605	-50.19080549822026	33.20910636254056
7202	54642	2	0.034483	F			0.333662	0.269528	-80.47877695687033	-50.129360224755324	34.24975614615598
2885	54647	12	0.37931	M	177	72.0	0.657781	0.399068	-52.75057386537939	16.072613020532433	27.766270464545276
17982	54653	1	0.0	F	165	54.0	0.193659	0.846626	-46.421150093273525	73.72642701059627	15.379479345944631
13646	54668	1	0.0	M	179		0.869888	0.663161	-39.291498539605485	73.86942494617072	20.865848090721517
17983	54673	3	0.068966	M	187		0.867406	0.249745	-5.3872805176535605	-47.811959171517834	-31.904878719411375
10072	54700	7	0.206897	M	186	80.0	0.791491	0.288539	-85.4244108279522	-38.384409388576124	10.378320842536164
15065	54708	2	0.034483	M	175	89.0	0.19329	0.802405	-77.51291128394308	-26.575790184521487	45.02256327091665
16482	54711	1	0.0	M	181	72.0	0.757885	0.161728	-95.05109078554568	-34.06027245830539	-45.10285107192867
126	54713	3	0.068966	M	176		0.469913	0.515215	-94.01293897138403	-33.45120512208297	-42.35656394278162
10073	54716	6	0.172414	M	176	63.0	0.298866	0.813915	-19.96027720624627	50.31175172385707	15.543960812924082
2322	54719	1	0.0	M	168	68.0	0.578598	0.646679	-43.41556167802234	79.20018865860526	30.372969372301068
13647	54723	2	0.034483	M	170	62.0	0.459269	0.896648	-42.914309774020445	79.53251086097437	31.989049617514105
16483	54724	10	0.310345	F	158	58.0	0.951379	0.456077	-24.29788195298405	39.9331102723648	26.919936780035368
12251	54728	4	0.103448	M	176	65.0	0.763515	0.237508	20.993104841137086	32.568907222950806	56.177830573060035
15066	54741	3	0.068966	F	168	62.0	0.087121	0.565782	86.51889831521817	-15.8547664971627	75.47778806584932
11202	54754	2	0.034483	F	158	58.0	0.796898	0.729262	59.90655575162076	-13.486704795072606	17.02105008728749
16484	54762	1	0.0	F	163	55.0	0.613429	0.926267	37.776451569869955	-6.855756958781383	-41.52671101523942
15067	54769	1	0.0	F	170	62.0	0.917342	0.551823	38.06333018831881	-11.974348698763947	-38.18095395387143
16485	54771	5	0.137931	M	175	70.0	0.898302	0.754048	-0.4832195372297846	-20.967265580369492	26.32258472242657
15068	54774	2	0.034483	F	162	53.0	0.909703	0.477339	88.83137769883575	-88.15263315740305	71.94678873956488
10074	54783	1	0.0	M			0.837212	0.615131	91.80206584619744	-88.093050684247	74.23277571655525
16486	54789	1	0.0	F	174	75.0	0.61273	0.923778	95.36689162303146	-88.02155171645977	76.9759600889437
8964	54803	1	0.0	F			0.791883	0.663293	-92.64190807364179	-70.62544703187262	-29.46785226432271
4054	54816	2	0.034483	F			0.709259	0.490992	-90.58664778905961	-74.36592217929007	-31.07910143942118
13648	54874	2	0.034483	F	166	56.0	0.610137	0.907454	-91.5020756518391	-78.16597979986352	-34.97633759151003
11203	54878	5	0.137931	F	166	60.0	0.121558	0.571375	-92.73221565428344	-78.44224370709529	-34.000359521068255
16487	54889	2	0.034483	F	175	68.0	0.068036	0.582626	-26.846449770293212	86.77035939011128	6.920066172385871
15069	54892	4	0.103448	F	164	56.0	0.351586	0.893378	90.57090547967643	-90.41802655876683	72.82485051616119
8000	54898	2	0.034483	F			0.300732	0.273071	-78.52042506706547	-29.99890256529448	43.781842423129106
8965	54920	2	0.034483	M			0.527963	0.83602	-79.31191784048414	-27.71343816619133	42.22293245069951
16488	54921	1	0.0	M	190	84.0	0.543243	0.93636	-73.35962359098303	-29.768763566683774	49.977918548942604
3444	54928	3	0.068966	M	170	78.0	0.576348	0.70341	-82.95353905984989	-28.938369305790008	42.17311018833719
127	54931	1	0.0	M			0.501429	0.525393	-78.37586481869018	-26.80092099875428	44.85138928304931
1142	54932	1	0.0	M			0.52866	0.581746	-5.166719382852188	77.41976817531248	-17.013623262948812
1143	54933	1	0.0	M			0.529112	0.587542	71.19401002691416	-66.56691812045506	3.618369572171192
17984	54938	1	0.0	M	180	91.0	0.071973	0.340543	12.672931616440252	39.45150158012765	-19.264557575392264
16489	54967	6	0.172414	F	167	53.0	0.34725	0.915494	-44.67463899456376	54.23474876094364	41.70814840281145
16490	54977	1	0.0	M	173	75.0	0.322637	0.903597	-47.89125452054425	46.43634660585994	53.71139778195922
17985	54983	6	0.172414	M	176	74.0	0.527011	0.981396	-30.822718873842728	52.36883691527776	19.159592840560496
13649	54996	2	0.034483	F	164	57.0	0.102962	0.569893	-51.048010002503574	46.78738849549263	53.63808044575474
4055	55006	2	0.034483	M			0.30017	0.420989	-15.85232274846025	39.684538103731974	30.158476844919505
2886	55016	2	0.034483	M			0.338368	0.584378	-26.170747585690602	43.136804616794244	-17.057962416647676
6397	55030	3	0.068966	M	173	77.0	0.648671	0.759641	-4.0831570257343985	3.895236297655235	11.569254027493779
7203	55032	1	0.0	M	190	75.0	0.429014	0.227131	-58.998538464182054	-0.9747252360118379	9.718610850796596
4889	55034	4	0.103448	M	182	70.0	0.687121	0.35779	-74.95247703656518	-18.866020925567046	4.315702512204206
2323	55037	1	0.0	F			0.633719	0.590316	-78.60724071480465	-22.540936811120353	5.657047051890576
2887	55046	1	0.0	M			0.60472	0.645923	-82.475555860833	-44.25001427586732	13.161025428100146
2888	55048	1	0.0	M			0.633154	0.627523	24.542898225458586	-9.445456620764334	17.170200949568454
1762	55050	5	0.137931	F			0.389775	0.405527	-62.565567979108195	23.39464633030984	59.90357682296326
13650	55054	2	0.034483	F	157	50.0	0.900704	0.507885	19.150028884282097	8.547559313652403	-16.38058362910582
16491	55056	2	0.034483	M	178	80.0	0.197541	0.831474	53.59688837357754	-17.748096879372277	3.7754422439754602
17986	55060	1	0.0	F			0.84833	0.791726	52.31591231644789	-17.307657252967346	4.085615339771801
2889	55072	9	0.275862	M	183	85.0	0.324962	0.592192	26.598418765593024	-35.86150880096302	-44.428909291338975
6398	55073	3	0.068966	F	168	55.0	0.774883	0.486616	66.35165924140658	-49.115425944376774	-3.643264552105613
7204	55078	1	0.0	M			0.243494	0.364902	55.255236717895244	-42.76750778845416	-40.81520457134678
1763	55083	3	0.068966	M			0.349644	0.493977	55.069169383297606	-42.356883425665444	-38.6025349305609
7205	55087	2	0.034483	M			0.701179	0.302529	54.09190515893803	-39.43060761108649	-37.84367920336058
8966	55091	2	0.034483	M	185	84.0	0.601314	0.828654	55.29191205271653	-40.94825057373906	-33.45725810648096
8001	55092	2	0.034483	M	176	69.0	0.208525	0.390355	86.86177948639597	-44.95227157659889	48.21921451796101
6399	55093	2	0.034483	M			0.24155	0.408389	34.26868543382316	8.369319231959057	12.474400175962906
2324	55096	1	0.0	M			0.347654	0.558721	-18.64182413656898	63.8057619553106	-21.713397532470626
4056	55097	1	0.0	F	167	57.0	0.687813	0.618086	-1.9305647991597112	67.44832859455676	-30.810909593748022
4890	55098	2	0.034483	M	176	80.0	0.630054	0.714356	5.401942520642216	53.42240975896602	-22.871769516300688
1764	55115	2	0.034483	M			0.548804	0.382572	12.641157274945662	39.40038943366844	-13.918253669948943
10075	55125	3	0.068966	M			0.312069	0.797293	40.179549334538784	-2.1871610955198335	-6.350427862781625
7206	55126	1	0.0	M	175	72.0	0.65115	0.748744	16.949628523770613	11.912229359599138	-56.51445580824036
6400	55127	1	0.0	M	190	92.0	0.534764	0.776085	50.37017711346512	-66.23154094659971	-42.13256199623085
8002	55128	3	0.068966	M	180	84.0	0.680209	0.788757	49.64611639645356	-65.06944951656536	-38.03597303662484
4891	55129	1	0.0	F	160	55.0	0.495918	0.741712	89.1518617034071	-64.74696627944552	36.50288810019925
7207	55130	2	0.034483	M	165	61.0	0.432462	0.230149	87.31553298026817	-65.04463073959607	35.702461867657505
10076	55133	4	0.103448	M	180	75.0	0.1878	0.695599	88.2637510989791	-64.92963512697364	39.37441823818099
10077	55135	2	0.034483	M	178	82.0	0.686644	0.807076	-19.382625366658722	44.76437219323416	14.997938453762988
7208	55137	1	0.0	M			0.654011	0.753328	-47.78906132874435	48.845363699916376	38.74897767605649
3445	55141	1	0.0	M			0.656476	0.390727	-40.65940977507631	48.98836163549083	44.23534642083337
12252	55144	1	0.0	M	183	93.0	0.651768	0.850261	-44.224235551910326	48.91686266770361	41.49216204844493
5685	55145	1	0.0	F	155	51.0	0.720256	0.635142	-40.844367545961134	50.262187445856156	46.84212628228441
1765	55147	1	0.0	M			0.55891	0.636532	91.90144847967568	-55.483492100786194	74.14717625752253
1144	55150	4	0.103448	M			0.419245	0.540578	87.57481812910063	-51.24141085765254	66.50198541849956
12253	55160	1	0.0	M	181	91.0	0.649414	0.851744	85.28940440787754	-38.3006702248899	51.79596601859596
6401	55164	2	0.034483	M	173	68.0	0.723707	0.352936	87.07181729629457	-38.26492074099629	53.16755820479018
6402	55165	2	0.034483	M	175	73.0	0.255811	0.631031	86.29176027405296	-37.75111934649522	54.97557847960002
2325	55173	1	0.0	M			0.562841	0.650036	86.29176027405295	-37.75111934649522	54.97557847960002
11204	55180	3	0.068966	M	185	73.0	0.295053	0.80483	40.050601375476674	1.4281270748518626	-7.033627383919203
8967	55185	2	0.034483	M	178	75.0	0.205341	0.655051	-47.19235855561712	61.16809573014105	57.989517139551126
5686	55187	1	0.0	M	181	75.0	0.280335	0.64058	-46.598220926144776	61.18001222477227	58.446714534949194
2326	55188	1	0.0	M			0.561127	0.647765	-42.030891341306976	61.91615559729772	64.4220593977637
128	55194	2	0.034483	M			0.511811	0.542502	-22.997275856752072	63.89049284226531	23.023687726406166
129	55197	1	0.0	M			0.508502	0.538936	-1.1835065865360939	69.6231955504915	-12.546536103150778
465	55199	1	0.0	M			0.511992	0.55138	13.397475631528053	22.63598549531722	-18.553723702717658
2890	55205	4	0.103448	F			0.685061	0.476671	-31.575644198399544	56.52087608733652	27.043442933980828
5687	55208	3	0.068966	M	182	80.0	0.596863	0.269492	-48.692544082781374	49.744836882254276	45.18562171869224
15070	55211	1	0.0	M	183		0.217282	0.810874	-53.84173687154163	49.64156059545049	41.223244291908934
4892	55213	1	0.0	M	180	70.0	0.656359	0.679759	-44.335534799984245	49.832224509549775	48.53840261827811
6403	55220	1	0.0	M	176	78.0	0.589397	0.255376	-83.10349427678054	-41.28982658984865	30.035357755032155
4057	55221	1	0.0	M	188	87.0	0.586562	0.701702	-79.53866849994651	-41.218327622061416	32.77854212742059
11205	55222	3	0.068966	F	166	56.0	0.798471	0.732301	32.116433839849726	-44.722078728922305	40.432827732264315
16492	55223	1	0.0	M	178	80.0	0.671865	0.902431	-12.856781394243386	64.9272656319387	2.511848299311592
17987	55226	1	0.0	M	180	86.0	0.683563	0.921741	-62.08369675854573	-4.915735073073672	42.854535736847076
8968	55227	1	0.0	F	170	58.0	0.83202	0.527727	55.328363131977554	-29.884839192649082	1.878991776421306
11206	55229	7	0.206897	M	188	86.0	0.403778	0.874014	0.7427733916842192	28.073505750732696	-34.145339803511895
13651	55230	1	0.0	M	187	91.0	0.658523	0.870293	10.50504966154492	-4.948161185285986	-82.9127792132876
11207	55231	1	0.0	M	184	83.0	0.807859	0.702662	-72.82025950707546	-37.35418294497978	47.155670345525365
8969	55234	2	0.034483	M	178	83.0	0.634812	0.816621	-82.32646157863283	-37.544846859079065	39.840512019156186
466	55235	1	0.0	M			0.514163	0.552761	-77.57336054285415	-37.44951490202942	43.49809118234077
4058	55237	2	0.034483	M	180	70.0	0.591645	0.711415	-43.35245344509299	81.0811318658	18.635032871678153
8970	55246	1	0.0	M	181	71.0	0.81681	0.602974	-38.59935240931429	81.17646382284964	22.292612034862742
11208	55249	1	0.0	M	189	88.0	0.641745	0.832659	-30.281425596701588	81.34329474768651	28.693375570435773
1766	55254	2	0.034483	M			0.556178	0.644085	-62.665476941761625	24.225869620401106	51.64420851957205
1145	55258	1	0.0	M			0.445073	0.574256	12.488897438715888	44.91668548835381	-45.53311919703111
5688	55261	1	0.0	M	172	72.0	0.599346	0.735111	-95.43031189791232	-75.50609457837649	5.652232114696229
2327	55266	4	0.103448	M	188	81.0	0.574683	0.678621	-23.343108562492766	-27.317576148413142	17.934035036571025
13652	55275	1	0.0	M	169	66.0	0.217352	0.789772	-39.536228206925685	72.9498964224478	41.44687921217705
8003	55276	1	0.0	M	182	81.0	0.602353	0.217754	-39.72266539609426	73.07278696937765	43.52817877940789
10078	55279	6	0.172414	M	182	81.0	0.405995	0.174013	23.974836524880786	3.5517696279566238	-63.18913613284251
15071	55281	9	0.275862	F	169	67.0	0.927475	0.478136	-11.30736854144447	21.403828810197073	-14.298460426881153
6404	55282	9	0.275862	F	161	56.0	0.793894	0.487742	-38.96813275467915	-46.008368201269974	-21.69147710761977
